,Susceptible,Infected,Recovered,Exposed
0,1049,1,0,0
1,1049,1,0,0
2,1049,1,0,0
3,1049,1,0,0
4,1049,1,0,0
5,1048,1,0,1
6,1048,1,0,1
7,1048,1,0,1
8,1048,1,0,1
9,1048,1,0,1
10,1048,1,0,1
11,1048,1,0,1
12,1048,1,0,1
13,1048,1,0,1
14,1048,1,0,1
15,1047,1,0,2
16,1045,1,0,4
17,1045,1,0,4
18,1044,1,0,5
19,1044,1,0,5
20,1044,1,0,5
21,1044,1,0,5
22,1044,1,0,5
23,1044,1,0,5
24,1044,1,0,5
25,1044,1,0,5
26,1044,1,0,5
27,1044,1,0,5
28,1043,1,0,6
29,1042,1,0,7
30,1042,1,0,7
31,1042,1,0,7
32,1042,1,0,7
33,1042,1,0,7
34,1042,1,0,7
35,1042,1,0,7
36,1042,1,0,7
37,1042,1,0,7
38,1042,1,0,7
39,1042,1,0,7
40,1042,1,0,7
41,1042,1,0,7
42,1042,1,0,7
43,1042,1,0,7
44,1042,1,0,7
45,1042,1,0,7
46,1042,1,0,7
47,1042,1,0,7
48,1042,1,0,7
49,1040,1,0,9
50,1039,1,0,10
51,1039,1,0,10
52,1038,1,0,11
53,1036,1,0,13
54,1036,1,0,13
55,1036,1,0,13
56,1036,1,0,13
57,1035,1,0,14
58,1035,1,0,14
59,1035,1,0,14
60,1035,1,0,14
61,1033,1,0,16
62,1033,1,0,16
63,1033,1,0,16
64,1033,1,0,16
65,1033,1,0,16
66,1033,1,0,16
67,1032,1,0,17
68,1032,1,0,17
69,1032,1,0,17
70,1032,1,0,17
71,1032,1,0,17
72,1032,1,0,17
73,1032,1,0,17
74,1032,1,0,17
75,1031,1,0,18
76,1031,1,0,18
77,1030,1,0,19
78,1028,1,0,21
79,1028,1,0,21
80,1028,1,0,21
81,1028,1,0,21
82,1026,1,0,23
83,1026,1,0,23
84,1026,1,0,23
85,1026,1,0,23
86,1026,1,0,23
87,1026,1,0,23
88,1025,1,0,24
89,1025,1,0,24
90,1025,1,0,24
91,1025,1,0,24
92,1020,1,0,29
93,1017,1,0,32
94,1017,1,0,32
95,1015,1,0,34
96,1015,1,0,34
97,1015,1,0,34
98,1015,1,0,34
99,1014,1,0,35
100,1014,1,0,35
101,1013,1,0,36
102,1013,1,0,36
103,1013,1,0,36
104,1013,1,0,36
105,1013,1,0,36
106,1013,1,0,36
107,1013,1,0,36
108,1013,1,0,36
109,1013,1,0,36
110,1013,1,0,36
111,1012,1,0,37
112,1012,1,0,37
113,1012,1,0,37
114,1012,1,0,37
115,1011,1,0,38
116,1010,1,0,39
117,1010,1,0,39
118,1010,1,0,39
119,1010,1,0,39
120,1010,1,0,39
121,1009,1,0,40
122,1009,1,0,40
123,1008,1,0,41
124,1007,1,0,42
125,1006,1,0,43
126,1006,1,0,43
127,1004,1,0,45
128,1004,1,0,45
129,1004,1,0,45
130,1003,1,0,46
131,999,1,0,50
132,998,1,0,51
133,998,1,0,51
134,998,1,0,51
135,998,1,0,51
136,998,1,0,51
137,998,1,0,51
138,997,1,0,52
139,996,1,0,53
140,995,1,0,54
141,995,1,0,54
142,993,1,0,56
143,993,1,0,56
144,993,1,0,56
145,992,1,0,57
146,991,1,0,58
147,991,1,0,58
148,991,1,0,58
